evgirls.th,รีวิวรถไฟฟ้า EV ฉบับเข้าใจง่ายๆ,False,ซ่อนเนียนมาก😍 #รีวิว #evcar #evgirls #รถยนต์ไฟฟ้า #bmw #i5 #bmwi5 ,1697862417,False,0,True,False,7292263544291118342,0,EV Girls,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45df6b464c24e66581a7ef35cb12334d~c5_1080x1080.jpeg?x-expires=1698066000&x-signature=HUx8eY75CgvSqK5ywuoykzHvLIk%3D,38,7292263577226185478,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ooHZLUNMYzTSFyJuiiGvTMIkwnUvaMlB4AC1Q/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T-QapZiyq8Z&mime_type=audio_mpeg&qs=6&rc=PDRpNzxpNmQ2aDg3aGhkNUBpanJ2ZWo5cjpvbjMzNzU8M0A1YzE2Ll8vX2MxYC9jYWFeYSNubXBrMmRrM21gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1697898389&l=20231021132550CCB7897DC080536F203F&ply_type=3&policy=3&signature=56c48902015917258cb2bd23d370185d&tk=0,เสียงต้นฉบับ - EV Girls,"['รีวิว', 'evcar', 'evgirls', 'รถยนต์ไฟฟ้า', 'bmw', 'i5', 'bmwi5']"
evgirls.th,รีวิวรถไฟฟ้า EV ฉบับเข้าใจง่ายๆ,False,พร้อมแนบแคปชั่น : รูปนี้ถ่ายโดยรถ BMW i5 ✌️😙 📸 #evgirls #evcar #ev #รีวิว #รถยนต์ไฟฟ้า #รถev #bmw #bmwi5 #i5 ,1697804817,False,0,True,False,7292016153352883462,0,EV Girls,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45df6b464c24e66581a7ef35cb12334d~c5_1080x1080.jpeg?x-expires=1698066000&x-signature=HUx8eY75CgvSqK5ywuoykzHvLIk%3D,26,7292016218842729222,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oUIKJGq1lTAiP7ccyCSMNycMBZMqIRUQiG0iS/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T-QapZiyq8Z&mime_type=audio_mpeg&qs=6&rc=M2hkZGc3ZTQ0ODg0O2U7ZkBpamRuNnU5cjs6bjMzNzU8M0BgNmItNi5jNjAxLzViXzY0YSNuYC5pMmQ0MW1gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1697898377&l=20231021132550CCB7897DC080536F203F&ply_type=3&policy=3&signature=fc5812db4c8eecbbddefe7ca6d1f4de7&tk=0,เสียงต้นฉบับ - EV Girls,"['evgirls', 'evcar', 'ev', 'รีวิว', 'รถยนต์ไฟฟ้า', 'รถev', 'bmw', 'bmwi5', 'i5']"
evgirls.th,รีวิวรถไฟฟ้า EV ฉบับเข้าใจง่ายๆ,False,ต่อไปนี้อยากชาร์จต่อเนื่อง ก็ไม่ต้องลงมาดึงสายเสียบใหม่แล้ว แถมยังจองได้สูงสุด 10 ช่วงเวลา/วัน เพื่อรองรับการเดินทางไกลอีกด้วย 🚘🙌 #evgirls #evcar #ev #evstationpluz #รีวิว #รถยนต์ไฟฟ้า #รถev ,1697714807,False,0,True,False,7291629562251840774,0,EV Girls,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45df6b464c24e66581a7ef35cb12334d~c5_1080x1080.jpeg?x-expires=1698066000&x-signature=HUx8eY75CgvSqK5ywuoykzHvLIk%3D,47,7291629661871065861,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/osUEBioxI1yL61KpMAxaQkiiZmRSEgfI8IBNlH/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T-QapZiyq8Z&mime_type=audio_mpeg&qs=6&rc=OTpnaTtnOzo6Mzc1ZTVnN0Bpamo6cHY5cjZrbjMzNzU8M0A2YzIvYDViNTUxLTM2YTFjYSM1aGJuMmRzMmxgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1697898398&l=20231021132550CCB7897DC080536F203F&ply_type=3&policy=3&signature=5103ef59695bb9b80e021089c1bcb9a4&tk=0,เสียงต้นฉบับ - EV Girls,"['evgirls', 'evcar', 'ev', 'evstationpluz', 'รีวิว', 'รถยนต์ไฟฟ้า', 'รถev']"
evgirls.th,รีวิวรถไฟฟ้า EV ฉบับเข้าใจง่ายๆ,False,เอาบรรยากาศน้องโลมาตอนตากฝนมาฝากค่ะ 🚘🐬🌧️ #evgirls #evcar #รีวิว #รถยนต์ไฟฟ้า #รถev #byd #byddolphin ,1697461378,False,0,True,False,7290541094775950598,0,EV Girls,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45df6b464c24e66581a7ef35cb12334d~c5_1080x1080.jpeg?x-expires=1698066000&x-signature=HUx8eY75CgvSqK5ywuoykzHvLIk%3D,16,7290541144354622213,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oIjzgs8fJIJMehm0BPnCwSL3JRlQ0ByUxTDhbO/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T-QapZiyq8Z&mime_type=audio_mpeg&qs=6&rc=Z2Y2Njc6ZDpnNGVmOWRoOUBpanI0N2c6ZjZtbjMzNzU8M0AvXmFjYjYxNjAxMjIxMDE0YSNhbWVucjQwNmpgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1697898367&l=20231021132550CCB7897DC080536F203F&ply_type=3&policy=3&signature=746a5be86f8083f311143e799eafd086&tk=0,เสียงต้นฉบับ - EV Girls,"['evgirls', 'evcar', 'รีวิว', 'รถยนต์ไฟฟ้า', 'รถev', 'byd', 'byddolphin']"
evgirls.th,รีวิวรถไฟฟ้า EV ฉบับเข้าใจง่ายๆ,False,เบาะหลัง BYD Dolphin พื้นที่กว้างจริง! 😍✨ #รีวิว #dolphin #byd #evcar #evgirls #รถยนต์ไฟฟ้า ,1697293389,False,0,True,False,7289819592489209093,0,EV Girls,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45df6b464c24e66581a7ef35cb12334d~c5_1080x1080.jpeg?x-expires=1698066000&x-signature=HUx8eY75CgvSqK5ywuoykzHvLIk%3D,24,7289819591917472517,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oUAhBpslgfc60KVFIyhzBFtqM0IioI2QgkqnrE/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T-QapZiyq8Z&mime_type=audio_mpeg&qs=6&rc=NGloNjxkNzRoNmRkOWQ5ZkBpM2Z0NzQ6Zm1kbjMzNzU8M0BgMzEzMjNfNl4xNWNjLjEyYSNpazNucjRvNWlgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1697898375&l=20231021132550CCB7897DC080536F203F&ply_type=3&policy=3&signature=1755c175a9f209a46473d1667bf4280a&tk=0,เสียงต้นฉบับ - EV Girls,"['รีวิว', 'dolphin', 'byd', 'evcar', 'evgirls', 'รถยนต์ไฟฟ้า']"
evgirls.th,รีวิวรถไฟฟ้า EV ฉบับเข้าใจง่ายๆ,False,ผ้าเบรกรถธรรมดาใช้กับรถ EV ได้มั๊ย?  ใครใกล้ถึงรอบเปลี่ยนผ้าเบรกก็ลองดูได้น้าา😍✨  #รถยนต์ไฟฟ้า #รีวิว #evcar #evgirls #CompactBrakes #CompactEVOne #NextIsNow #เทคโนโลยีเบรกแห่งอนาคต ,1697022264,False,0,True,False,7288655109003791622,0,EV Girls,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45df6b464c24e66581a7ef35cb12334d~c5_1080x1080.jpeg?x-expires=1698066000&x-signature=HUx8eY75CgvSqK5ywuoykzHvLIk%3D,49,7288655176869251846,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oMMFOYJnlBgfKjl8DGeoTCQlUB1mbJwQyJYUMH/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T-QapZiyq8Z&mime_type=audio_mpeg&qs=6&rc=OmY0MzRnM2RlPDo0OmczNEBpMzhlaGk6Zms7bjMzNzU8M0BfLWAyYjQxXy0xMDZfMTRhYSMwMl9tcjRvL2dgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1697898400&l=20231021132550CCB7897DC080536F203F&ply_type=3&policy=3&signature=56676e8241958f78b5a61907670c4196&tk=0,เสียงต้นฉบับ - EV Girls,"['รถยนต์ไฟฟ้า', 'รีวิว', 'evcar', 'evgirls', 'compactbrakes', 'compactevone', 'nextisnow', 'เทคโนโลยีเบรกแห่งอนาคต']"
evgirls.th,รีวิวรถไฟฟ้า EV ฉบับเข้าใจง่ายๆ,False,หรูหรา อลังสุดในไทยตอนนี้แล้ว! 😍✨ #รีวิว #รถยนต์ไฟฟ้า #evcar #evgirls #rollsroyce #rollroycespectre ,1696941965,False,0,True,False,7288310231258483973,0,EV Girls,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45df6b464c24e66581a7ef35cb12334d~c5_1080x1080.jpeg?x-expires=1698066000&x-signature=HUx8eY75CgvSqK5ywuoykzHvLIk%3D,33,7288310286202915590,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ogNMEC5EqyGIIohsRstfCKYzAtTpkMElPBkBIg/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T-QapZiyq8Z&mime_type=audio_mpeg&qs=6&rc=Zjk3O2g2NTRkZjo7OzM7OUBpajVsNDQ6ZjlubjMzNzU8M0BjYjYtYTE2X2IxNjBiYjUxYSNobmkucjQwY2ZgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1697898384&l=20231021132550CCB7897DC080536F203F&ply_type=3&policy=3&signature=6454a52b8d81f90f501a4746e1b2f415&tk=0,เสียงต้นฉบับ - EV Girls,"['รีวิว', 'รถยนต์ไฟฟ้า', 'evcar', 'evgirls', 'rollsroyce', 'rollroycespectre']"
evgirls.th,รีวิวรถไฟฟ้า EV ฉบับเข้าใจง่ายๆ,False,ใส่ใจรายละเอียดเล็กๆจริง😍✨  #รีวิว #evcar #evgirls #รถยนต์ไฟฟ้า #rollsroyce #rollsroycespectre ,1696854829,False,0,True,False,7287935981934710021,0,EV Girls,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45df6b464c24e66581a7ef35cb12334d~c5_1080x1080.jpeg?x-expires=1698066000&x-signature=HUx8eY75CgvSqK5ywuoykzHvLIk%3D,19,7287935993154374405,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/osBMQSDnDwbCqpPJ5KfHoieYmq8LdTERQvCf0g/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T-QapZiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZWllPGg6OjVoOjM3aDM2NkBpajtqNGQ6ZmV5bjMzNzU8M0BhMGMvM14xNS0xLl4uNC8yYSNraW5icjRvM2VgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1697898370&l=20231021132550CCB7897DC080536F203F&ply_type=3&policy=3&signature=43585dc309f44095c697698129789a72&tk=0,เสียงต้นฉบับ - EV Girls,"['รีวิว', 'evcar', 'evgirls', 'รถยนต์ไฟฟ้า', 'rollsroyce', 'rollsroycespectre']"
evgirls.th,รีวิวรถไฟฟ้า EV ฉบับเข้าใจง่ายๆ,False,ตามไปดูคลิป BYD Seal เต็มๆกันได้น้า 🦭✨ #รีวิว #byd #bydseal #รถยนต์ไฟฟ้า #evcar #evgirls ,1696770183,False,0,True,False,7287572431928102149,0,EV Girls,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45df6b464c24e66581a7ef35cb12334d~c5_1080x1080.jpeg?x-expires=1698066000&x-signature=HUx8eY75CgvSqK5ywuoykzHvLIk%3D,56,7287572469879474950,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/os4IkMqToBR2gOGtEfNVVyzANwkuPhK7JcOHNi/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T-QapZiyq8Z&mime_type=audio_mpeg&qs=6&rc=OTY0NWk1N2Q0NWhoZ2Q5ZEBpamd1ODk6ZjZkbjMzNzU8M0AuYzBeM18uXi4xLjBgNDY1YSM0azY0cjRnZWVgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1697898407&l=20231021132550CCB7897DC080536F203F&ply_type=3&policy=3&signature=bbefebc3b74f48890dda12ecdda46702&tk=0,เสียงต้นฉบับ - EV Girls,"['รีวิว', 'byd', 'bydseal', 'รถยนต์ไฟฟ้า', 'evcar', 'evgirls']"
evgirls.th,รีวิวรถไฟฟ้า EV ฉบับเข้าใจง่ายๆ,False,BMW เค้าจอง Service ผ่านแอปได้แล้วสะดวกมาก!  #evgirls #evcar #รีวิว #รถev #BMW #BMWTH #JOYisBMW #สุนทรียภาพแห่งการขับขี่ #WhateverHappenes #BMWService ,1696649532,False,0,True,False,7287054233726110982,0,EV Girls,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45df6b464c24e66581a7ef35cb12334d~c5_1080x1080.jpeg?x-expires=1698066000&x-signature=HUx8eY75CgvSqK5ywuoykzHvLIk%3D,46,7287054332906244870,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oUVvIe8XGKJQILcgBLnCMFIVJelQ0BsUdNDpbW/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T-QapZiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZmZoaTw2ODlpOmZoMzs6O0BpMzhtazg6Zm5nbjMzNzU8M0AuNjMzM2MuNjQxNTQuNTYuYSNzY15jcjQwL2RgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1697898397&l=20231021132550CCB7897DC080536F203F&ply_type=3&policy=3&signature=c29366ed5a54edecdd69f9ee4a0541f6&tk=0,เสียงต้นฉบับ - EV Girls,"['evgirls', 'evcar', 'รีวิว', 'รถev', 'bmw', 'bmwth', 'joyisbmw', 'สุนทรียภาพแห่งการขับขี่', 'whateverhappenes', 'bmwservice']"
